# Tetrahedron method
       -5.7842731999        0.0000000000
       -5.4916261264        0.0000000000
       -5.1989790530        0.0000000000
       -4.9063319795        0.0000000000
       -4.6136849060        0.0000000000
       -4.3210378326        0.0000000000
       -4.0283907591        0.0000000000
       -3.7357436856        0.0000000000
       -3.4430966122        0.0000000000
       -3.1504495387        0.0000000000
       -2.8578024652        0.0000000000
       -2.5651553918        0.0000000000
       -2.2725083183        0.0000000000
       -1.9798612448        0.0000000000
       -1.6872141714        0.0000000000
       -1.3945670979        0.0000000000
       -1.1019200244        0.0000000000
       -0.8092729509        0.1736399366
       -0.5166258775        0.1424146747
       -0.2239788040        0.0605956498
        0.0686682695        0.0492704510
        0.3613153429        0.0568688091
        0.6539624164        0.0470073715
        0.9466094899        0.0645594586
        1.2392565633        0.0739020343
        1.5319036368        0.0838349876
        1.8245507103        0.0883421112
        2.1171977837        0.0926223208
        2.4098448572        0.0960858312
        2.7024919307        0.1003796810
        2.9951390041        0.1039738474
        3.2877860776        0.1068424832
        3.5804331511        0.1095994469
        3.8730802245        0.1125927370
        4.1657272980        0.1160405443
        4.4583743715        0.1193516249
        4.7510214449        0.1224587054
        5.0436685184        0.1255852149
        5.3363155919        0.1292510768
        5.6289626653        0.1322755241
        5.9216097388        0.1356921901
        6.2142568123        0.1386655229
        6.5069038857        0.1427729596
        6.7995509592        0.1468688271
        7.0921980327        0.1503590973
        7.3848451061        0.1541416637
        7.6774921796        0.1583032652
        7.9701392531        0.1621826926
        8.2627863265        0.1666401830
        8.5554334000        0.1711417954
        8.8480804735        0.1754999088
        9.1407275469        0.1813117992
        9.4333746204        0.1861866600
        9.7260216939        0.1907365867
       10.0186687673        0.1969924437
       10.3113158408        0.2030749187
       10.6039629143        0.2100078159
       10.8966099877        0.2175834721
       11.1892570612        0.2244971110
       11.4819041347        0.2343830732
       11.7745512082        0.2442263477
       12.0671982816        0.2543843346
       12.3598453551        0.2699514718
       12.6524924286        0.2892674454
       12.9451395020        0.3177721641
       13.2377865755        0.3682610681
       13.5304336490        0.5565677030
       13.8230807224        0.2693548001
       14.1157277959        0.2234761642
       14.4083748694        0.1863368504
       14.7010219428        0.1703620890
       14.9936690163        0.1506960173
       15.2863160898        0.1338636008
       15.5789631632        0.1263798741
       15.8716102367        0.1239267572
       16.1642573102        0.1398440244
       16.4569043836        0.1678457725
       16.7495514571        0.1835845665
       17.0421985306        0.2062189195
       17.3348456040        0.2325669429
       17.6274926775        0.2627592755
       17.9201397510        0.2945338098
       18.2127868244        0.3333416115
       18.5054338979        0.4010451443
       18.7980809714        0.4984978783
       19.0907280448        0.5376582486
       19.3833751183        0.6267237193
       19.6760221918        0.4859057467
       19.9686692652        0.4198455647
       20.2613163387        0.3877700020
       20.5539634122        0.3795810435
       20.8466104856        0.3886467211
       21.1392575591        0.3844325495
       21.4319046326        0.3532150313
       21.7245517060        0.2664815630
       22.0171987795        0.3749556422
       22.3098458530        0.3548325023
       22.6024929264        0.3428899778
       22.8951399999        0.3351075574
       23.1877870734        0.3395213286
       23.4804341468        0.3468694500
       23.7730812203        0.3542190917
       24.0657282938        0.4010787942
       24.3583753673        0.1409286842
       24.6510224407        0.3463485950
       24.9436695142        0.3910633834
       25.2363165877        0.3997596136
       25.5289636611        0.4169198374
       25.8216107346        0.4621844722
       26.1142578081        0.5675475553
       26.4069048815        0.1191901007
       26.6995519550        0.1171686513
       26.9921990285        0.1173187655
       27.2848461019        0.1169117065
       27.5774931754        0.1152568031
       27.8701402489        0.1140366609
       28.1627873223        0.1154117867
       28.4554343958        0.1138575801
       28.7480814693        0.1125488655
       29.0407285427        0.1143926970
       29.3333756162        0.1117604214
       29.6260226897        0.1211590028
       29.9186697631        0.0814707236
